"SalesOrderID","RevisionNumber","OrderDate","DueDate","ShipDate","Status","OnlineOrderFlag","SalesOrderNumber","PurchaseOrderNumber","AccountNumber","CustomerID","SalesPersonID","TerritoryID","BillToAddressID","ShipToAddressID","ShipMethodID","CreditCardID","CreditCardApprovalCode","CurrencyRateID","SubTotal","TaxAmt","Freight","TotalDue","Comment","rowguid","ModifiedDate"
"43686","8","2011-05-31 00:00:00","2011-06-12 00:00:00","2011-06-07 00:00:00","5","0","SO43686","PO5075125561","10-4020-000344","29606","283","1","871","871","5","14612","48152Vi75759","","3463.2998","332.4768","103.8990","3899.6756","","65EF22D9-1AD7-40F4-A984-B7F074B7A6CF","2011-06-07 00:00:00"
"43687","8","2011-05-31 00:00:00","2011-06-12 00:00:00","2011-06-07 00:00:00","5","0","SO43687","PO4959110829","10-4020-000269","29610","275","2","783","783","5","3235","128163Vi17021","","1258.3767","120.8042","37.7513","1416.9322","","D04C9A8A-85B4-48F5-8ACE-D864D7EB94C7","2011-06-07 00:00:00"
"43688","8","2011-05-31 00:00:00","2011-06-12 00:00:00","2011-06-07 00:00:00","5","0","SO43688","PO5365136389","10-4020-000161","29718","275","2","771","771","5","12399","88200Vi64099","","12718.0844","1222.8838","382.1512","14323.1194","","596DEE2A-ABCB-46D0-95B9-E5AFF8C6C1F8","2011-06-07 00:00:00"
"43689","8","2011-05-31 00:00:00","2011-06-12 00:00:00","2011-06-07 00:00:00","5","0","SO43689","PO5626159507","10-4020-000166","29646","277","4","578","578","5","13054","98228Vi67566","","33997.3702","3271.4942","1022.3419","38291.2063","","D5628C44-BD37-4337-9412-3407C824DF71","2011-06-07 00:00:00"
"43690","8","2011-05-31 00:00:00","2011-06-12 00:00:00","2011-06-07 00:00:00","5","0","SO43690","PO6235146326","10-4020-000431","29533","275","3","801","801","5","2337","28321Vi12181","","1297.5901","124.2027","38.8133","1460.6061","","68942478-3091-49D6-AA0F-C3A0AA4D49D0","2011-06-07 00:00:00"
"43691","8","2011-05-31 00:00:00","2011-06-12 00:00:00","2011-06-07 00:00:00","5","0","SO43691","PO6409111675","10-4020-000292","29570","277","4","592","592","5","242","28360Vi1235","","874.7940","83.9802","26.2438","985.0180","","2EB93130-1226-4E8B-A2FD-1AD8D951D103","2011-06-07 00:00:00"
"43692","8","2011-05-31 00:00:00","2011-06-12 00:00:00","2011-06-07 00:00:00","5","0","SO43692","PO7859187017","10-4020-000221","29992","281","4","1024","1024","5","7176","108529Vi37251","","38510.8973","3696.3979","1155.1244","43362.4196","","EDB9E3F0-0B76-4DBC-934E-9DABFBA01EE5","2011-06-07 00:00:00"
"43693","8","2011-05-31 00:00:00","2011-06-12 00:00:00","2011-06-07 00:00:00","5","0","SO43693","PO8120182325","10-4020-000485","29491","275","5","807","807","5","8937","128548Vi46064","","20541.4072","1969.5564","615.4864","23126.4500","","49C3D13D-464F-49D0-B21A-A2C07145EC62","2011-06-07 00:00:00"
"43694","8","2011-05-31 00:00:00","2011-06-12 00:00:00","2011-06-07 00:00:00","5","0","SO43694","PO9657130250","10-4020-000315","29549","279","5","943","943","5","7083","118748Vi36747","","20645.6340","1978.3257","618.2268","23242.1865","","CEAAA999-7157-449D-8665-142793421294","2011-06-07 00:00:00"
"43695","8","2011-05-31 00:00:00","2011-06-12 00:00:00","2011-06-07 00:00:00","5","0","SO43695","PO10179176559","10-4020-000027","29958","279","5","911","911","5","10163","128786Vi52413","","39373.7810","3787.4632","1183.5823","44344.8265","","F5FB98A9-A866-42CE-ADD8-6879231ED1A2","2011-06-07 00:00:00"
"43696","8","2011-05-31 00:00:00","2011-06-12 00:00:00","2011-06-07 00:00:00","5","0","SO43696","PO9947131800","10-4020-000603","29849","279","5","977","977","5","1402","98787Vi7192","","419.4589","40.2681","12.5838","472.3108","","7C3E3B6D-E76E-470B-A75E-B20C25F86760","2011-06-07 00:00:00"
"43697","8","2011-05-31 00:00:00","2011-06-12 00:00:00","2011-06-07 00:00:00","5","1","SO43697","","10-4030-021768","21768","","6","23148","23148","1","4319","530200Vi22686","4","3578.2700","286.2616","89.4568","3953.9884","","BC58017D-0735-4E0E-8930-292290C37ABD","2011-06-07 00:00:00"
"43698","8","2011-05-31 00:00:00","2011-06-12 00:00:00","2011-06-07 00:00:00","5","1","SO43698","","10-4030-028389","28389","","7","24593","24593","1","16625","1231736Vi86048","8","3399.9900","271.9992","84.9998","3756.9890","","0AE8A848-41D9-4E5E-8FE8-5CD23F14421E","2011-06-07 00:00:00"
"43699","8","2011-05-31 00:00:00","2011-06-12 00:00:00","2011-06-07 00:00:00","5","1","SO43699","","10-4030-025863","25863","","1","19613","19613","1","5796","333376Vi30244","","3399.9900","271.9992","84.9998","3756.9890","","99B348BD-7700-4D3E-A531-4540C875A2BD","2011-06-07 00:00:00"
"43700","8","2011-05-31 00:00:00","2011-06-12 00:00:00","2011-06-07 00:00:00","5","1","SO43700","","10-4030-014501","14501","","4","20278","20278","1","12860","733791Vi66509","","699.0982","55.9279","17.4775","772.5036","","5509A5B0-A6F3-4209-9728-148FB2D15D59","2011-06-07 00:00:00"
"43701","8","2011-05-31 00:00:00","2011-06-12 00:00:00","2011-06-07 00:00:00","5","1","SO43701","","10-4030-011003","11003","","9","20425","20425","1","11150","335093Vi57504","2","3399.9900","271.9992","84.9998","3756.9890","","4B3A130D-02AE-47AA-A91E-726B39440613","2011-06-07 00:00:00"
"43702","8","2011-06-01 00:00:00","2011-06-13 00:00:00","2011-06-08 00:00:00","5","1","SO43702","","10-4030-027645","27645","","4","22584","22584","1","8087","1230194Vi41919","","3578.2700","286.2616","89.4568","3953.9884","","9310C7F0-9A84-4CE9-BE08-F700FB1AADF7","2011-06-08 00:00:00"
"43703","8","2011-06-01 00:00:00","2011-06-13 00:00:00","2011-06-08 00:00:00","5","1","SO43703","","10-4030-016624","16624","","9","23967","23967","1","9497","1234632Vi48985","15","3578.2700","286.2616","89.4568","3953.9884","","CC630723-57F1-4E59-B1EF-BF77930B3906","2011-06-08 00:00:00"
"43704","8","2011-06-01 00:00:00","2011-06-13 00:00:00","2011-06-08 00:00:00","5","1","SO43704","","10-4030-011005","11005","","9","16025","16025","1","1988","835095Vi10342","15","3374.9900","269.9992","84.3748","3729.3640","","B09AF2D1-243D-444F-9784-FCFCEB3FBB0A","2011-06-08 00:00:00"
"43705","8","2011-06-01 00:00:00","2011-06-13 00:00:00","2011-06-08 00:00:00","5","1","SO43705","","10-4030-011011","11011","","9","27345","27345","1","7205","1035101Vi37381","15","3399.9900","271.9992","84.9998","3756.9890","","17A0EDE6-6F1A-419D-BCF9-3638B79166D0","2011-06-08 00:00:00"
"43706","8","2011-06-02 00:00:00","2011-06-14 00:00:00","2011-06-09 00:00:00","5","1","SO43706","","10-4030-027621","27621","","4","13264","13264","1","10912","230189Vi56258","","3578.2700","286.2616","89.4568","3953.9884","","F02C4CB6-A5B5-4CE4-9473-CB084E383196","2011-06-09 00:00:00"
"43707","8","2011-06-02 00:00:00","2011-06-14 00:00:00","2011-06-09 00:00:00","5","1","SO43707","","10-4030-027616","27616","","4","20923","20923","1","19069","230298Vi99064","","3578.2700","286.2616","89.4568","3953.9884","","0DA77D6E-223E-4BC6-A2ED-43B387692C68","2011-06-09 00:00:00"
"43708","8","2011-06-02 00:00:00","2011-06-14 00:00:00","2011-06-09 00:00:00","5","1","SO43708","","10-4030-020042","20042","","10","18427","18427","1","4369","130402Vi22912","35","699.0982","55.9279","17.4775","772.5036","","C9743A57-08A7-4494-A4BF-4B226C0B35EC","2011-06-09 00:00:00"
"43709","8","2011-06-02 00:00:00","2011-06-14 00:00:00","2011-06-09 00:00:00","5","1","SO43709","","10-4030-016351","16351","","9","13951","13951","1","15524","1034602Vi80214","28","3578.2700","286.2616","89.4568","3953.9884","","5AA25D99-4CA5-4C80-BBB7-3D97664E2A80","2011-06-09 00:00:00"
"43710","8","2011-06-02 00:00:00","2011-06-14 00:00:00","2011-06-09 00:00:00","5","1","SO43710","","10-4030-016517","16517","","9","25446","25446","1","5764","1134614Vi30135","28","3578.2700","286.2616","89.4568","3953.9884","","22220985-4182-4C6F-AE48-E920F72F6095","2011-06-09 00:00:00"
"43711","8","2011-06-03 00:00:00","2011-06-15 00:00:00","2011-06-10 00:00:00","5","1","SO43711","","10-4030-027606","27606","","1","18404","18404","1","3043","430293Vi16007","","3578.2700","286.2616","89.4568","3953.9884","","C8651CC4-7BF4-4013-94B2-2EA9FEAAC442","2011-06-10 00:00:00"
"43712","8","2011-06-03 00:00:00","2011-06-15 00:00:00","2011-06-10 00:00:00","5","1","SO43712","","10-4030-013513","13513","","8","21867","21867","1","6213","1231128Vi32292","45","3578.2700","286.2616","89.4568","3953.9884","","725C5DFE-6EAA-43E3-9571-2B99692DF51D","2011-06-10 00:00:00"
"43713","8","2011-06-04 00:00:00","2011-06-16 00:00:00","2011-06-11 00:00:00","5","1","SO43713","","10-4030-027601","27601","","4","11855","11855","1","16570","830288Vi85808","","3578.2700","286.2616","89.4568","3953.9884","","9DE30294-9066-4988-A3AD-09A0713348E5","2011-06-11 00:00:00"
"43714","8","2011-06-04 00:00:00","2011-06-16 00:00:00","2011-06-11 00:00:00","5","1","SO43714","","10-4030-013591","13591","","10","15169","15169","1","15963","1031124Vi82522","61","3578.2700","286.2616","89.4568","3953.9884","","40659773-9CE3-4214-9886-C9DE75E40274","2011-06-11 00:00:00"
"43715","8","2011-06-04 00:00:00","2011-06-16 00:00:00","2011-06-11 00:00:00","5","1","SO43715","","10-4030-016483","16483","","9","28213","28213","1","7985","1134605Vi41375","54","3578.2700","286.2616","89.4568","3953.9884","","36C19607-CC19-4CC0-8EA7-C16A6CC747DD","2011-06-11 00:00:00"
"43716","8","2011-06-04 00:00:00","2011-06-16 00:00:00","2011-06-11 00:00:00","5","1","SO43716","","10-4030-016529","16529","","9","23557","23557","1","5873","534626Vi30635","54","3578.2700","286.2616","89.4568","3953.9884","","92D7B8BF-071B-478E-A330-DEC813C635F9","2011-06-11 00:00:00"
"43717","8","2011-06-04 00:00:00","2011-06-16 00:00:00","2011-06-11 00:00:00","5","1","SO43717","","10-4030-025249","25249","","9","11809","11809","1","5700","1235425Vi29858","54","699.0982","55.9279","17.4775","772.5036","","8CF612EF-31B8-4A57-8E57-5C62D48A0944","2011-06-11 00:00:00"
"43718","8","2011-06-05 00:00:00","2011-06-17 00:00:00","2011-06-12 00:00:00","5","1","SO43718","","10-4030-027668","27668","","1","25346","25346","1","3049","530203Vi16052","","3578.2700","286.2616","89.4568","3953.9884","","877141F0-4AE7-4FB3-B9E0-3CA2CC1A20C9","2011-06-12 00:00:00"
"43719","8","2011-06-05 00:00:00","2011-06-17 00:00:00","2011-06-12 00:00:00","5","1","SO43719","","10-4030-027612","27612","","4","13854","13854","1","5998","1130295Vi31203","","3578.2700","286.2616","89.4568","3953.9884","","BF5155EB-C5BE-4245-8FC4-F801DB5B052D","2011-06-12 00:00:00"
"43720","8","2011-06-05 00:00:00","2011-06-17 00:00:00","2011-06-12 00:00:00","5","1","SO43720","","10-4030-013264","13264","","8","18584","18584","1","2765","831105Vi14399","71","3578.2700","286.2616","89.4568","3953.9884","","8832376E-105B-4696-8BB4-E6EC1AA20219","2011-06-12 00:00:00"
"43721","8","2011-06-05 00:00:00","2011-06-17 00:00:00","2011-06-12 00:00:00","5","1","SO43721","","10-4030-013590","13590","","10","22146","22146","1","11950","331111Vi61776","74","3578.2700","286.2616","89.4568","3953.9884","","3A8A408F-C18F-4AE3-B0C4-F3B82F5F3404","2011-06-12 00:00:00"
"43722","8","2011-06-06 00:00:00","2011-06-18 00:00:00","2011-06-13 00:00:00","5","1","SO43722","","10-4030-013581","13581","","10","23990","23990","1","12191","331099Vi63048","87","3578.2700","286.2616","89.4568","3953.9884","","681FEC9E-C1FB-42C9-A96C-48C911B086DD","2011-06-13 00:00:00"
"43723","8","2011-06-06 00:00:00","2011-06-18 00:00:00","2011-06-13 00:00:00","5","1","SO43723","","10-4030-014520","14520","","1","12708","12708","1","16949","833793Vi87871","","699.0982","55.9279","17.4775","772.5036","","4EB5EC63-D247-468F-B88B-C2E5C019D949","2011-06-13 00:00:00"
"43724","8","2011-06-06 00:00:00","2011-06-18 00:00:00","2011-06-13 00:00:00","5","1","SO43724","","10-4030-016520","16520","","9","25572","25572","1","6336","834617Vi32891","80","3578.2700","286.2616","89.4568","3953.9884","","62FCAB48-3494-4AF8-A1CB-5E2FE0929FF0","2011-06-13 00:00:00"
"43725","8","2011-06-07 00:00:00","2011-06-19 00:00:00","2011-06-14 00:00:00","5","1","SO43725","","10-4030-013258","13258","","8","23444","23444","1","6640","832136Vi34578","97","3578.2700","286.2616","89.4568","3953.9884","","607A7986-372A-4939-B2C3-694D8293D99D","2011-06-14 00:00:00"
"43726","8","2011-06-07 00:00:00","2011-06-19 00:00:00","2011-06-14 00:00:00","5","1","SO43726","","10-4030-014560","14560","","4","25989","25989","1","8533","533796Vi44130","","699.0982","55.9279","17.4775","772.5036","","C857E6B2-50D6-4B20-92F2-0E5D0C79ABA3","2011-06-14 00:00:00"
"43727","8","2011-06-07 00:00:00","2011-06-19 00:00:00","2011-06-14 00:00:00","5","1","SO43727","","10-4030-016607","16607","","9","15502","15502","1","11407","834627Vi58835","93","3578.2700","286.2616","89.4568","3953.9884","","7DFEEC8E-63C7-4D87-9ECB-35C1A7AC3FEB","2011-06-14 00:00:00"
"43728","8","2011-06-08 00:00:00","2011-06-20 00:00:00","2011-06-15 00:00:00","5","1","SO43728","","10-4030-027666","27666","","4","20616","20616","1","15630","130201Vi80748","","3578.2700","286.2616","89.4568","3953.9884","","1A9730F8-53CA-44A9-A692-6A009189157D","2011-06-15 00:00:00"
"43729","8","2011-06-08 00:00:00","2011-06-20 00:00:00","2011-06-15 00:00:00","5","1","SO43729","","10-4030-011238","11238","","10","12420","12420","1","2636","831735Vi13701","113","3399.9900","271.9992","84.9998","3756.9890","","BE1BD96B-B584-487A-A740-B096779F6C47","2011-06-15 00:00:00"
"43730","8","2011-06-08 00:00:00","2011-06-20 00:00:00","2011-06-15 00:00:00","5","1","SO43730","","10-4030-025861","25861","","4","23733","23733","1","13323","333375Vi69103","","3399.9900","271.9992","84.9998","3756.9890","","AF82E535-AF8D-417F-BA33-620F49BEE5DE","2011-06-15 00:00:00"
"43731","8","2011-06-08 00:00:00","2011-06-20 00:00:00","2011-06-15 00:00:00","5","1","SO43731","","10-4030-016629","16629","","9","14019","14019","1","14302","834633Vi74142","106","3578.2700","286.2616","89.4568","3953.9884","","BB0F57EF-E9DC-4F10-BCED-0270C6F4DD5A","2011-06-15 00:00:00"
"43732","8","2011-06-08 00:00:00","2011-06-20 00:00:00","2011-06-15 00:00:00","5","1","SO43732","","10-4030-011025","11025","","9","21635","21635","1","10882","1235104Vi56140","106","3374.9900","269.9992","84.3748","3729.3640","","80ACD4E1-371E-4A58-90CA-EC866A828CF7","2011-06-15 00:00:00"
"43733","8","2011-06-08 00:00:00","2011-06-20 00:00:00","2011-06-15 00:00:00","5","1","SO43733","","10-4030-027577","27577","","1","24572","24572","1","10600","135716Vi54667","","3578.2700","286.2616","89.4568","3953.9884","","A97984DF-2A16-4BAA-B2ED-CD17490E9F93","2011-06-15 00:00:00"
"43734","8","2011-06-09 00:00:00","2011-06-21 00:00:00","2011-06-16 00:00:00","5","1","SO43734","","10-4030-027604","27604","","1","23224","23224","1","15365","330290Vi79368","","3578.2700","286.2616","89.4568","3953.9884","","C1813FDF-AF79-4FBA-8936-70CBD2964535","2011-06-16 00:00:00"
"43735","8","2011-06-09 00:00:00","2011-06-21 00:00:00","2011-06-16 00:00:00","5","1","SO43735","","10-4030-016522","16522","","9","25384","25384","1","6526","1034619Vi33896","119","3578.2700","286.2616","89.4568","3953.9884","","98F80245-C398-4562-BDAF-EA3E9A0DDFAC","2011-06-16 00:00:00"
"43736","8","2011-06-09 00:00:00","2011-06-21 00:00:00","2011-06-16 00:00:00","5","1","SO43736","","10-4030-011002","11002","","9","20336","20336","1","1416","1135092Vi7270","119","3399.9900","271.9992","84.9998","3756.9890","","C14E29E7-DB11-44EF-943E-143925A5A9AE","2011-06-16 00:00:00"
"43737","8","2011-06-10 00:00:00","2011-06-22 00:00:00","2011-06-17 00:00:00","5","1","SO43737","","10-4030-013261","13261","","8","29772","29772","1","","","136","3578.2700","286.2616","89.4568","3953.9884","","0B3E274D-E5A8-4E8C-A417-0EAFABCFF162","2011-06-17 00:00:00"
"43738","8","2011-06-10 00:00:00","2011-06-22 00:00:00","2011-06-17 00:00:00","5","1","SO43738","","10-4030-011606","11606","","7","26167","26167","1","12005","631125Vi62053","138","3578.2700","286.2616","89.4568","3953.9884","","2869C629-EBBD-47BC-87B1-A6871CD8C5CF","2011-06-17 00:00:00"
"43739","8","2011-06-10 00:00:00","2011-06-22 00:00:00","2011-06-17 00:00:00","5","1","SO43739","","10-4030-013563","13563","","10","29262","29262","1","","","139","3578.2700","286.2616","89.4568","3953.9884","","9192752E-18F9-4AFE-B4DA-CFABF0E9F6CE","2011-06-17 00:00:00"
"43740","8","2011-06-10 00:00:00","2011-06-22 00:00:00","2011-06-17 00:00:00","5","1","SO43740","","10-4030-016527","16527","","9","28420","28420","1","18137","834624Vi94036","132","3578.2700","286.2616","89.4568","3953.9884","","1242EF55-1FE1-4501-B21B-CA74FC31053C","2011-06-17 00:00:00"
"43741","8","2011-06-11 00:00:00","2011-06-23 00:00:00","2011-06-18 00:00:00","5","1","SO43741","","10-4030-027671","27671","","1","13036","13036","1","4679","530206Vi24524","","3578.2700","286.2616","89.4568","3953.9884","","C674C190-0CDA-46F5-AAC1-A65D9F902572","2011-06-18 00:00:00"
"43742","8","2011-06-11 00:00:00","2011-06-23 00:00:00","2011-06-18 00:00:00","5","1","SO43742","","10-4030-013576","13576","","10","20966","20966","1","17254","932138Vi89574","152","3578.2700","286.2616","89.4568","3953.9884","","7B65FBC1-E19B-44FF-B5B3-4999C9F300B6","2011-06-18 00:00:00"
"43743","8","2011-06-11 00:00:00","2011-06-23 00:00:00","2011-06-18 00:00:00","5","1","SO43743","","10-4030-011007","11007","","9","12909","12909","1","1546","1235097Vi7903","145","3399.9900","271.9992","84.9998","3756.9890","","49CE5DDA-33B4-4E30-9945-0F54BB36A823","2011-06-18 00:00:00"
"43744","8","2011-06-11 00:00:00","2011-06-23 00:00:00","2011-06-18 00:00:00","5","1","SO43744","","10-4030-016631","16631","","9","12423","12423","1","12980","635648Vi67147","145","3578.2700","286.2616","89.4568","3953.9884","","6F4346C6-953D-4BB5-8508-18F9CF31A83C","2011-06-18 00:00:00"
